replicate,regime,truth_informative,raw_pr,residual_pr,expansion_log2,raw_seed_spearman,residual_seed_spearman,preference_accuracy,residual_truth_spearman,residual_pr_null_median,residual_pr_null_ratio,residual_pr_null_lower_tail_p,expansion_only_pass,reproducibility_axis_pass,residual_structure_axis_pass,coherence_gate_pass,coherence_composite_score
34,seed_unstable_noise,False,1.067446035151217,18.345085588143224,4.103158594229279,0.9220023551242661,0.003763456271847399,0.5025328947368422,0.005379650191293947,18.341990601629334,1.0001687377657698,0.525,True,False,False,False,0.0
34,good_high_dimensional_interactions,True,1.1057188355377936,18.371775922982298,4.054434606651167,0.9967091335227771,0.9383081989019987,0.9324013157894737,0.9853785031779352,18.317823036583064,1.002945376548921,0.875,True,True,False,False,0.0
35,good_correlated_interactions,True,1.1033126560078406,3.7145060290545207,1.7513286889145887,0.9967164143523917,0.9335789660083438,0.9231140350877193,0.9846506153119642,18.060291315918928,0.2056725422684868,0.025,True,True,True,True,2.1300340620135336
35,generic_ligand_effect_independent_noise,False,1.1047039888384136,18.434246854192804,4.060656726286785,0.9966814244431579,0.9384397500644505,0.4971162280701754,-0.00955656939894281,18.30552934408656,1.007031619118287,0.95,True,True,False,False,0.0
35,target_correlated_artifact,False,1.103582762343535,3.7361162003207227,1.759344498821783,0.9966984382508511,0.9355418242110658,0.505625,0.005852875619605856,18.05685019796044,0.206908522768978,0.025,True,True,True,True,2.1264257771823685
35,shuffled_box_labels,False,1.103312656007841,3.714506029054521,1.7513286889145885,0.9967164143523917,0.9335789660083438,0.4453947368421053,-0.1625367676056507,18.060291315918928,0.20567254226848683,0.025,True,True,True,True,2.130034062013533
35,seed_unstable_noise,False,1.0684870679406018,18.39481757650166,4.10565801694965,0.9203454374630583,0.00730326438859879,0.498859649122807,-0.0012254441864740038,18.306907178507345,1.0048020343981163,0.75,True,False,False,False,0.0
35,good_high_dimensional_interactions,True,1.1053807433840526,18.413051329994524,4.058113433489452,0.996685822745072,0.9402264521373314,0.9375109649122807,0.9857276417179649,18.33478453065826,1.0042687602466989,0.9,True,True,False,False,0.0
36,good_correlated_interactions,True,1.1172623637010757,3.90167099518814,1.804124119363328,0.9964178474003673,0.9349337209194198,0.9249451754385964,0.9847227709523956,18.053618119372185,0.2161157375430195,0.025,True,True,True,True,2.0663194193409664
36,generic_ligand_effect_independent_noise,False,1.1179942279288624,18.357953338796428,4.037420582062982,0.9964351799472134,0.9384369289381178,0.5076973684210526,0.030434785093150882,18.33000519880605,1.0015247207890698,0.65,True,True,False,False,0.0
36,target_correlated_artifact,False,1.11673299346906,3.8529871600292234,1.7866930940063819,0.9964690622039828,0.934898336234791,0.5021491228070175,0.015592585062311037,18.082032869169016,0.21308373831123847,0.025,True,True,True,True,2.085297842529378
36,shuffled_box_labels,False,1.1172623637010761,3.9016709951881414,1.804124119363328,0.9964178474003673,0.9349337209194198,0.4563706140350877,-0.1383286533699941,18.053618119372185,0.21611573754301955,0.025,True,True,True,True,2.0663194193409664
36,seed_unstable_noise,False,1.0773063642012009,18.33333491452444,4.0889687556302645,0.9135579161356111,0.00562958666318996,0.5026206140350877,0.015561964348003087,18.31733407705095,1.0008735352757219,0.6,True,False,False,False,0.0
36,good_high_dimensional_interactions,True,1.117723029673518,18.284600500650814,4.031994466041597,0.9964742458927328,0.939467908699196,0.9380263157894737,0.9853045483295849,18.329745225527724,0.9975370784306354,0.25,True,True,False,False,0.003342276974180021
37,good_correlated_interactions,True,1.107531241036711,3.78467206715437,1.7728209048981454,0.9967426228623332,0.9364673446204139,0.9314144736842105,0.9852400724852439,18.07033459195914,0.2094411726520248,0.025,True,True,True,True,2.1120925430486364
37,generic_ligand_effect_independent_noise,False,1.1087421488422353,18.247882627818655,4.040733278485311,0.9966664175663673,0.9389688096133768,0.5043421052631579,0.005719868226127043,18.317743295435132,0.9961861749840174,0.225,True,True,False,False,0.005176258407438398
37,target_correlated_artifact,False,1.1070321392833367,3.8667421965793753,1.804421473315142,0.9965219774335068,0.9325422402483968,0.5051644736842106,0.01729987319390053,18.013708913748076,0.21465552791453596,0.025,True,True,True,True,2.070154966078435
37,shuffled_box_labels,False,1.1075312410367106,3.7846720671543705,1.772820904898146,0.9967426228623332,0.9364673446204139,0.5552302631578947,0.17949413618428967,18.07033459195914,0.20944117265202483,0.025,True,True,True,True,2.1120925430486364
37,seed_unstable_noise,False,1.0705502678271503,18.389402013166823,4.102450122575054,0.9184879093260407,-0.004534003223025209,0.5022258771929825,0.006577665842856617,18.296581880870246,1.005073085940365,0.85,True,False,False,False,0.0
37,good_high_dimensional_interactions,True,1.109136543242012,18.30768599121593,4.04494056411923,0.9967007974631164,0.9388442355831623,0.940844298245614,0.9855127449871175,18.286917210243512,1.0011357179962943,0.625,True,True,False,False,0.0
38,good_correlated_interactions,True,1.0983051472088172,3.691833289569576,1.7490584666485278,0.9967864415748311,0.9343302538718561,0.9277302631578948,0.9852064115283898,18.02130133741877,0.20485941722221737,0.025,True,True,True,True,2.13708787253024
38,generic_ligand_effect_independent_noise,False,1.099026721308077,18.34344199908273,4.060966005481761,0.9969751093286146,0.9397738365047075,0.5000328947368421,0.0001510220692385207,18.323464377035634,1.0010902753778448,0.65,True,True,False,False,0.0
38,target_correlated_artifact,False,1.0981747954279557,3.94161283564406,1.8436783698220167,0.9968892405125787,0.9371765109285646,0.49468201754385965,-0.02235503339143917,18.0934548736096,0.2178474405898644,0.025,True,True,True,True,2.06048558424549
38,shuffled_box_labels,False,1.098305147208818,3.6918332895695753,1.749058466648527,0.9967864415748311,0.9343302538718561,0.4375109649122807,-0.195846821515265,18.02130133741877,0.20485941722221734,0.025,True,True,True,True,2.1370878725302402
38,seed_unstable_noise,False,1.0637850899704038,18.354071684865495,4.108821520938294,0.9250892754594107,0.010621029629134438,0.4930701754385965,-0.01609056559071794,18.320907009525694,1.001810209250151,0.65,True,False,False,False,0.0
38,good_high_dimensional_interactions,True,1.0990135156308445,18.31065164720884,4.058402101566243,0.9968896884428134,0.9389971356906156,0.9414583333333333,0.9854147588885065,18.324434217276245,0.9992478583565537,0.425,True,True,False,False,0.0010192995156679864
39,good_correlated_interactions,True,1.1120445141108979,3.9190636889584645,1.8172944794991939,0.996335816027407,0.9366453396717158,0.9149890350877193,0.984663996524132,18.09743219994426,0.2165535776379665,0.025,True,True,True,True,2.067367422552805
39,generic_ligand_effect_independent_noise,False,1.1129341187207724,18.359826421452063,4.0441123206999805,0.9964340916225489,0.9378354940221951,0.5061513157894737,0.012664603083383281,18.292058369375237,1.0037047800038887,0.825,True,True,False,False,0.0
39,target_correlated_artifact,False,1.112681241148111,3.7569526533037165,1.7555225833669246,0.9964049287939988,0.9383556251720446,0.49078947368421055,-0.008674604640566456,18.092839919547167,0.20764858750807688,0.025,True,True,True,True,2.1279879075720234
39,shuffled_box_labels,False,1.112044514110898,3.9190636889584636,1.8172944794991932,0.996335816027407,0.9366453396717158,0.4313706140350877,-0.20695198493871514,18.09743219994426,0.21655357763796645,0.025,True,True,True,True,2.067367422552805
39,seed_unstable_noise,False,1.0725314501411418,18.344614929277988,4.096264763368537,0.9153222100593774,0.00449721243757826,0.4965241228070175,-0.002115277746476538,18.312676468952436,1.0017440629380254,0.75,True,False,False,False,0.0
39,good_high_dimensional_interactions,True,1.1140626165898586,18.232584298088234,4.032616836731391,0.9963474888248427,0.9384214628870602,0.9281359649122807,0.9851486619346643,18.32560056959443,0.9949242443022288,0.15,True,True,False,False,0.006889341394706867
40,good_correlated_interactions,True,1.1029978316754032,3.904994352641385,1.823890507144667,0.9968826594849464,0.933912527616781,0.9217543859649123,0.9845745800328187,18.04811579317607,0.21636576346201467,0.025,True,True,True,True,2.0625045960757418
40,generic_ligand_effect_independent_noise,False,1.1046507126070795,18.41692763790657,4.059370236387731,0.996847859856205,0.939533202387513,0.4991995614035088,-0.0012019586312061483,18.30948195716425,1.0058683080708506,0.975,True,True,False,False,0.0
40,target_correlated_artifact,False,1.103510718999324,3.6236487071799255,1.7153424574439722,0.9968758618503242,0.9393915634563972,0.5010745614035088,-0.005583058220302282,18.045191127372682,0.20080966067925024,0.025,True,True,True,True,2.175724253241224
40,shuffled_box_labels,False,1.102997831675403,3.904994352641385,1.8238905071446674,0.9968826594849464,0.933912527616781,0.4650657894736842,-0.10683619854694226,18.04811579317607,0.21636576346201467,0.025,True,True,True,True,2.0625045960757418
40,seed_unstable_noise,False,1.0677118470665483,18.25093064549236,4.095375779632233,0.9254636685570059,0.012355234210668775,0.4974780701754386,-0.010661630635976896,18.300306325560104,0.99730192056956,0.3,True,False,False,False,4.815781706264398e-05
40,good_high_dimensional_interactions,True,1.1048497703028726,18.301557418351077,4.05004430305301,0.9969182582537789,0.9403764667195796,0.9347149122807018,0.9860433351078921,18.28737733228309,1.000775402935606,0.65,True,True,False,False,0.0
41,good_correlated_interactions,True,1.1043521413332191,3.8593799240398368,1.8051687991100296,0.9965008157714933,0.9351213690198718,0.9212609649122807,0.9845294848581757,18.05489847306226,0.21375805185490218,0.025,True,True,True,True,2.08153278513436
41,generic_ligand_effect_independent_noise,False,1.1052720702631533,18.36718563700401,4.054657134756723,0.9965660102844619,0.9382167370547606,0.5082456140350877,0.022469915092989533,18.32995921189904,1.0020309060524697,0.8,True,True,False,False,0.0
41,target_correlated_artifact,False,1.1034185398259897,3.7852760048798335,1.7784183725245473,0.9966091788369051,0.9341795728263843,0.5004824561403509,0.007556814440178109,17.995401905506803,0.21034684441926774,0.025,True,True,True,True,2.101117384585529
41,shuffled_box_labels,False,1.1043521413332196,3.859379924039838,1.8051687991100294,0.9965008157714933,0.9351213690198718,0.5087390350877193,0.03567795203372344,18.05489847306226,0.21375805185490226,0.025,True,True,True,True,2.0815327851343595
41,seed_unstable_noise,False,1.0684866652841,18.34224802908238,4.1015296583368075,0.9145628100131598,-0.005492346752846645,0.4961513157894737,-0.0033688449123138557,18.305166274972184,1.0020257534705324,0.65,True,False,False,False,0.0
41,good_high_dimensional_interactions,True,1.1047515984664407,18.329015685160716,4.052335387912514,0.9964916217474135,0.9378109131706914,0.9342763157894737,0.9854682264319469,18.323719709792258,1.0002890229414299,0.6,True,True,False,False,0.0
42,good_correlated_interactions,True,1.1052000737417653,3.7213886610743643,1.7515335095855646,0.9966410024863389,0.9347955372427902,0.9152741228070176,0.9841747939499218,18.100305495689984,0.20559811335562792,0.025,True,True,True,True,2.133297894836715
42,generic_ligand_effect_independent_noise,False,1.1055596512370875,18.25582340287766,4.045507966965005,0.9967410687580411,0.9405976093814846,0.5010635964912281,0.0024174229184833218,18.31916078611947,0.9965425608748518,0.2,True,True,False,False,0.004699858784646993
42,target_correlated_artifact,False,1.1040925017582062,3.88941273482247,1.8166912907803816,0.9966483785850518,0.932563005683735,0.5008662280701754,0.019257971617382505,18.037708654079633,0.21562676332189187,0.025,True,True,True,True,2.0641273472476733
42,shuffled_box_labels,False,1.105200073741765,3.721388661074365,1.7515335095855653,0.9966410024863389,0.9347955372427902,0.45362938596491226,-0.17472517413710043,18.100305495689984,0.20559811335562797,0.025,True,True,True,True,2.1332978948367147
42,seed_unstable_noise,False,1.0669274435388822,18.350938805447743,4.10431989693474,0.9221689785934134,0.008808642470254367,0.5017214912280702,0.01028313242223451,18.331969476131597,1.0010347676686264,0.65,True,False,False,False,0.0
42,good_high_dimensional_interactions,True,1.1062778046606168,18.16056103643301,4.037023151896104,0.9967394952038792,0.9401719574535804,0.9329495614035088,0.985806552865197,18.325220875875555,0.9910145781839217,0.075,True,True,False,False,0.012242745065110498
43,good_correlated_interactions,True,1.1062419151213447,3.943346874659334,1.8337537106053317,0.9967289200762688,0.9371766097105753,0.9219517543859649,0.984844492050179,18.089660654603183,0.21798899105693786,0.025,True,True,True,True,2.059607560308609
43,generic_ligand_effect_independent_noise,False,1.1074766634724769,18.406338379811846,4.0548544521684775,0.9967091911535286,0.9384608514101654,0.5021820175438596,-0.004439376160366495,18.34293610934605,1.003456495191819,0.875,True,True,False,False,0.0
43,target_correlated_artifact,False,1.1071243904236345,3.7583064426025996,1.7632653806549647,0.9965940090911892,0.934903534626232,0.5022697368421053,0.0010493749978230794,18.03783405278458,0.20835685878939625,0.025,True,True,True,True,2.115566566325091
43,shuffled_box_labels,False,1.1062419151213452,3.9433468746593356,1.8337537106053317,0.9967289200762688,0.9371766097105753,0.4901535087719298,-0.021080984793630478,18.089660654603183,0.21798899105693795,0.025,True,True,True,True,2.059607560308608
43,seed_unstable_noise,False,1.0702838940328774,18.384120726138327,4.102394748100849,0.9196548702762032,-0.005573530306787439,0.5008881578947368,-0.004136288903931086,18.34259873790927,1.0022636916841692,0.775,True,False,False,False,0.0
43,good_high_dimensional_interactions,True,1.1079428573399313,18.317968862051202,4.04730416224234,0.9966792506285728,0.9387016789545538,0.9328399122807017,0.9857038799040135,18.329374900305616,0.9993777180991468,0.375,True,True,False,False,0.0008429939641940757
44,good_correlated_interactions,True,1.113762876377697,3.9025738187374213,1.8089838105575056,0.9961265762926063,0.9351999464811193,0.9234868421052631,0.9847385119600534,18.059250994158965,0.21609832102115747,0.025,True,True,True,True,2.0670165463823484
44,generic_ligand_effect_independent_noise,False,1.1149249473033949,18.375573735736303,4.042770794004012,0.9961615644250388,0.9396216092352605,0.49521929824561406,-0.008733154662903154,18.302602960559632,1.0039869069625733,0.85,True,True,False,False,0.0
44,target_correlated_artifact,False,1.113910486442061,3.883712272519654,1.8018030189307614,0.9961726748716653,0.9358188696649183,0.5180043859649123,0.054130312287112764,18.036478645933855,0.21532541627216123,0.025,True,True,True,True,2.073221990333695
44,shuffled_box_labels,False,1.1137628763776963,3.9025738187374226,1.808983810557507,0.9961265762926063,0.9351999464811193,0.46348684210526314,-0.11084791378686974,18.059250994158962,0.21609832102115759,0.025,True,True,True,True,2.0670165463823476
44,seed_unstable_noise,False,1.0725074148580955,18.33541507334878,4.0955733988032135,0.9089534150005796,-0.006013222002639129,0.4937171052631579,-0.017320472342344535,18.28755892884566,1.0026168689156012,0.725,True,False,False,False,0.0
44,good_high_dimensional_interactions,True,1.1153419482231683,18.373996090085846,4.042107433624288,0.9960694712030107,0.9384548879905045,0.9369407894736842,0.9856023558143702,18.284586227663407,1.004889903512674,0.85,True,True,False,False,0.0
45,good_correlated_interactions,True,1.1064643088783437,3.910509400366767,1.821399636651266,0.9968142920796907,0.9342136169619533,0.931359649122807,0.9846366267186049,18.041319230122724,0.21675296304482974,0.025,True,True,True,True,2.06075975101918
45,generic_ligand_effect_independent_noise,False,1.1080741580990234,18.415094843501684,4.054762485184098,0.9968222020461394,0.937788521609576,0.5025657894736842,0.004867302990639138,18.312137543914048,1.0056223528979473,1.0,True,True,False,False,0.0
45,target_correlated_artifact,False,1.1072626253742557,3.8576242355287365,1.8007151724123298,0.9966940183424916,0.9356533562218247,0.4995833333333333,-0.007871231490030724,18.01834440083456,0.21409426691555866,0.025,True,True,True,True,2.0805954624655754
45,shuffled_box_labels,False,1.1064643088783435,3.910509400366767,1.821399636651266,0.9968142920796907,0.9342136169619533,0.47736842105263155,-0.08343652953761425,18.041319230122724,0.21675296304482974,0.025,True,True,True,True,2.06075975101918
45,seed_unstable_noise,False,1.0686036029704327,18.378520741186165,4.10422195932459,0.9205653107022062,-0.004999659735781898,0.49475877192982454,-0.017413463310150427,18.32159600625916,1.0031069746820942,0.875,True,False,False,False,0.0
45,good_high_dimensional_interactions,True,1.1068243420687078,18.331124071000364,4.0497970718613825,0.9967041513449886,0.9378093556348672,0.9402631578947368,0.9850996560476307,18.314082386659297,1.000930523516345,0.625,True,True,False,False,0.0
46,good_correlated_interactions,True,1.1051219926376443,3.8708904972043476,1.8084598609247868,0.9968530605805455,0.9360167735163495,0.9248574561403509,0.9854211999286154,18.05564787659448,0.21438668518908033,0.025,True,True,True,True,2.0795604346403853
46,generic_ligand_effect_independent_noise,False,1.106282147327409,18.219771522895257,4.0417135837360325,0.996839593919158,0.9377884041508074,0.5045175438596491,0.016954215326109107,18.333020796804114,0.993822661569849,0.175,True,True,False,False,0.008383505428398585
46,target_correlated_artifact,False,1.1060324506031662,3.941265784352224,1.8332653284023301,0.9968256622919452,0.9327836875030782,0.5016995614035088,0.007832946794519822,17.995621004939025,0.21901249105382448,0.025,True,True,True,True,2.043649717423832
46,shuffled_box_labels,False,1.1051219926376443,3.870890497204348,1.808459860924787,0.9968530605805455,0.9360167735163495,0.42354166666666665,-0.23828565799463605,18.05564787659448,0.21438668518908036,0.025,True,True,True,True,2.079560434640385
46,seed_unstable_noise,False,1.068671145073552,18.24374037233428,4.093511668682678,0.9224324034823396,-0.0028751001288530834,0.49850877192982457,0.005624418301046205,18.309121705634023,0.9964290295104857,0.2,True,False,False,False,0.0
46,good_high_dimensional_interactions,True,1.107338121643972,18.339063243450614,4.049752232018764,0.9968614585705454,0.9393349968189562,0.9375657894736842,0.985669597161671,18.330840985404706,1.000448547780893,0.625,True,True,False,False,0.0
47,good_correlated_interactions,True,1.0906817801142321,3.777649585232777,1.7922586445934294,0.9972717124134302,0.9357674881268174,0.9239912280701754,0.9848591602496655,18.042652594615447,0.20937329283611872,0.025,True,True,True,True,2.1109517128678124
47,generic_ligand_effect_independent_noise,False,1.0909033607052094,18.414271054082462,4.077229078801823,0.997263839637737,0.9394667476070611,0.5047697368421052,0.010259853938909007,18.29284188445739,1.0066380702567734,0.95,True,True,False,False,0.0
47,target_correlated_artifact,False,1.090509028786145,4.0115830667140155,1.879169956333128,0.9973140442959424,0.9387255647512539,0.5053618421052631,0.01676574099951976,18.119829021823826,0.22139188299637913,0.025,True,True,True,True,2.0420339082654597
47,shuffled_box_labels,False,1.0906817801142317,3.777649585232776,1.7922586445934294,0.9972717124134302,0.9357674881268174,0.5088377192982456,0.05221591922706076,18.042652594615447,0.20937329283611864,0.025,True,True,True,True,2.1109517128678132
47,seed_unstable_noise,False,1.0573132414236754,18.286367330590405,4.112293745216248,0.9340039635172956,-0.007219891964734071,0.5003070175438596,0.006774446972921517,18.305332886648845,0.9989639327415744,0.475,True,False,False,False,0.0
47,good_high_dimensional_interactions,True,1.091193421321592,18.362062934403152,4.072749394465001,0.9972742006540168,0.9392074811247557,0.9370833333333334,0.9853152776591285,18.30169245616908,1.0032986281666931,0.8,True,True,False,False,0.0
48,good_correlated_interactions,True,1.1103890619190286,4.097073444309112,1.8835284932814982,0.9964991606879249,0.9342656110353257,0.9189473684210526,0.9838676665323098,18.024918382350982,0.22730052682628196,0.025,True,True,True,True,1.9968311781566832
48,generic_ligand_effect_independent_noise,False,1.1113327368014292,18.291228408348733,4.0407892330112665,0.9965720492385204,0.9390363932051474,0.49891447368421055,-0.004091532515099094,18.320028954543382,0.9984279202687883,0.35,True,True,False,False,0.0021314400796788226
48,target_correlated_artifact,False,1.1093213103900006,3.9135397474354927,1.818796800765242,0.9964310610642476,0.9366733176993634,0.49521929824561406,-0.010620539381190749,18.091928361368023,0.21631413021688364,0.025,True,True,True,True,2.068924198182289
48,shuffled_box_labels,False,1.1103890619190286,4.097073444309112,1.8835284932814982,0.9964991606879249,0.9342656110353257,0.49276315789473685,-0.00636398890640179,18.02491838235098,0.227300526826282,0.025,True,True,True,True,1.9968311781566832
48,seed_unstable_noise,False,1.0700971781836008,18.469379301769344,4.109321660245006,0.9165684491815154,-0.01040092731826093,0.5016885964912281,0.00945740270407338,18.315578172049886,1.0083972849928462,1.0,True,False,False,False,0.0
48,good_high_dimensional_interactions,True,1.1114769522359074,18.305118221544557,4.041697153323714,0.996587529870199,0.9395668450066933,0.9342214912280702,0.985532998961404,18.301539904750793,1.000195519984241,0.575,True,True,False,False,0.0
49,good_correlated_interactions,True,1.0984498528745865,3.8492876358283925,1.8091224713021086,0.9965247837079513,0.9383037437695719,0.9249342105263157,0.9852775352135149,18.081795581163508,0.21288193523426077,0.025,True,True,True,True,2.094176259330634
49,generic_ligand_effect_independent_noise,False,1.099352926364237,18.277996639677863,4.055381436848186,0.9965341020945541,0.9379861670517162,0.5031578947368421,0.0018909582182178627,18.32597286612427,0.9973820638720309,0.225,True,True,False,False,0.0035473097925335507
49,target_correlated_artifact,False,1.09888145552402,4.0936206041971115,1.8973416394279807,0.9965169401613168,0.9367935850617795,0.5053618421052631,0.013809671997717796,18.15670443367415,0.22546055200441106,0.025,True,True,True,True,2.0132191227394203
49,shuffled_box_labels,False,1.0984498528745863,3.8492876358283916,1.8091224713021086,0.9965247837079513,0.9383037437695719,0.4625657894736842,-0.11308777762139517,18.081795581163508,0.21288193523426072,0.025,True,True,True,True,2.0941762593306343
49,seed_unstable_noise,False,1.0629331511659048,18.310214340803594,4.106525907105881,0.9190775624357376,-0.00873304555916933,0.49856359649122806,-0.009937748127579731,18.351208298728526,0.9977661439368124,0.35,True,False,False,False,0.0
49,good_high_dimensional_interactions,True,1.0991579026458733,18.376006977040426,4.063352748858164,0.9964668107798048,0.9386797180032521,0.9336622807017544,0.985331430599842,18.327852981676685,1.0026273669595607,0.725,True,True,False,False,0.0
50,good_correlated_interactions,True,1.1008283572527244,4.03132818673393,1.8726656971081448,0.9965219009632369,0.9345838052119553,0.9294298245614036,0.9846430833430239,18.100797935841175,0.2227154958042786,0.025,True,True,True,True,2.0249871751114075
50,generic_ligand_effect_independent_noise,False,1.1020849455495008,18.355176906713282,4.057879687054428,0.9964988347873138,0.9379836953448751,0.4973245614035088,-0.0046494370621683705,18.32355268255816,1.00172587842014,0.65,True,True,False,False,0.0
50,target_correlated_artifact,False,1.1020851619382894,3.803441474589463,1.787069695507035,0.9964859109590486,0.9372062001921247,0.49107456140350875,-0.02433705469386995,18.054039318853178,0.21066983445735976,0.025,True,True,True,True,2.1058501703002266
50,shuffled_box_labels,False,1.1008283572527247,4.031328186733932,1.8726656971081452,0.9965219009632369,0.9345838052119553,0.49048245614035085,-0.034527723871828606,18.100797935841175,0.22271549580427868,0.025,True,True,True,True,2.024987175111407
50,seed_unstable_noise,False,1.0654995492085162,18.192043828935653,4.0937057472824545,0.9178038976541223,-0.000655153951336306,0.4963048245614035,-0.009487339906004123,18.31630513388207,0.9932158094092592,0.05,True,False,False,False,0.0
50,good_high_dimensional_interactions,True,1.1019197432515022,18.311176702823143,4.054633447575772,0.9964397592115859,0.9375035775960675,0.9377192982456141,0.9852756265627781,18.336982999193392,0.9985926639965046,0.35,True,True,False,False,0.0019048073113977007
51,good_correlated_interactions,True,1.098967194475275,3.9088759390769727,1.8306054760172117,0.9967484302761331,0.9357905852000931,0.9112719298245614,0.9843835910170746,18.029380275522893,0.21680589567372727,0.025,True,True,True,True,2.063908693811121
51,generic_ligand_effect_independent_noise,False,1.1000093127379242,18.320031323919657,4.057834327334962,0.996813628627535,0.9398506514469472,0.49892543859649124,-0.0035824605152176706,18.308569960355964,1.000626010856583,0.575,True,True,False,False,0.0
51,target_correlated_artifact,False,1.0985824523256018,4.1524126383258135,1.9183066630079124,0.9968344546368757,0.935629754862519,0.49099780701754386,-0.03356260396118277,18.08944441399073,0.22954893159207568,0.025,True,True,True,True,1.986460212283589
51,shuffled_box_labels,False,1.098967194475275,3.9088759390769727,1.8306054760172117,0.9967484302761331,0.9357905852000931,0.4344298245614035,-0.18110228249622704,18.029380275522893,0.21680589567372727,0.025,True,True,True,True,2.063908693811121
51,seed_unstable_noise,False,1.063861778743421,18.374032463139315,4.11028565543474,0.9239659837263018,0.00841207422864664,0.5015021929824561,0.00741121046181869,18.313852432704955,1.0032860388416633,0.75,True,False,False,False,0.0
51,good_high_dimensional_interactions,True,1.0997617112991442,18.220462226352932,4.050296689038545,0.9968309989076715,0.9385925904252669,0.9291228070175439,0.9860662043301454,18.318771532811315,0.9946334116192073,0.125,True,True,False,False,0.007286482068518334
52,good_correlated_interactions,True,1.1035722545260294,3.990591251950778,1.8544214234061858,0.9967747595678685,0.9366151611232114,0.9275328947368421,0.9844267533032417,18.09429973956738,0.22054411109507738,0.025,True,True,True,True,2.042627342374142
52,generic_ligand_effect_independent_noise,False,1.1035496201969985,18.278776935476547,4.049946134630137,0.9968344072193404,0.9397796556779479,0.5030043859649123,0.004739485742073413,18.336591554700227,0.9968470356635685,0.25,True,True,False,False,0.004281591161498054
52,target_correlated_artifact,False,1.1041863705350974,3.9338760954265672,1.8329678195071226,0.996783023565354,0.9379591079693914,0.5010855263157895,-0.0033641253755872977,18.105003659024213,0.2172811543987607,0.025,True,True,True,True,2.065728353255609
52,shuffled_box_labels,False,1.1035722545260294,3.990591251950778,1.8544214234061858,0.9967747595678685,0.9366151611232114,0.4998355263157895,-0.018113106465528498,18.09429973956738,0.22054411109507738,0.025,True,True,True,True,2.042627342374142
52,seed_unstable_noise,False,1.0674289146893805,18.35432770673497,4.103908369470073,0.9235325077151965,0.0031620088640625962,0.4937171052631579,-0.016527002240961396,18.31729260408219,1.002021865537297,0.8,True,False,False,False,0.0
52,good_high_dimensional_interactions,True,1.104501451466301,18.321294159791886,4.052054194862486,0.9967279660425127,0.9376664506040198,0.9371162280701755,0.9855424704106172,18.32903628385138,0.9995776033207859,0.45,True,True,False,False,0.0005715248916143079
53,good_correlated_interactions,True,1.102296052453801,3.944560967267582,1.8393529840026197,0.9968053669358221,0.9367901317061647,0.9261622807017544,0.9853904171049308,18.084186968136073,0.21812210713248037,0.025,True,True,True,True,2.0579331581923777
53,generic_ligand_effect_independent_noise,False,1.1031507358403925,18.340431210146434,4.055325718092214,0.9967285489418246,0.9380124806370712,0.5011184210526316,0.00397491529920698,18.277695901280694,1.0034323423042257,0.775,True,True,False,False,0.0
53,target_correlated_artifact,False,1.102320857268059,4.030489504515079,1.8704108487862707,0.996750318296987,0.9364843612764145,0.5036513157894736,0.010280028092773742,18.122213961126356,0.22240602131510043,0.025,True,True,True,True,2.030983833538538
53,shuffled_box_labels,False,1.1022960524538008,3.944560967267582,1.8393529840026202,0.9968053669358221,0.9367901317061647,0.4800657894736842,-0.057168680267129776,18.084186968136073,0.21812210713248037,0.025,True,True,True,True,2.0579331581923777
53,seed_unstable_noise,False,1.065958373690172,18.212027536456382,4.0946685396075715,0.9219734436791823,0.005824597868647981,0.49972587719298245,-4.363018168001499e-05,18.280241930214732,0.9962684085900635,0.15,True,False,False,False,3.1415656382612003e-05
53,good_high_dimensional_interactions,True,1.1037819715793646,18.316329346843826,4.052603279577627,0.9968088232346878,0.9397634888347819,0.936765350877193,0.9861279970282987,18.29906789240558,1.0009432969230858,0.6,True,True,False,False,0.0
54,good_correlated_interactions,True,1.1008488049192586,3.7948342501124586,1.785420536452379,0.9965450994905067,0.9335989484711259,0.9236732456140351,0.984033735083374,17.98762444244632,0.21096917284739353,0.025,True,True,True,True,2.0958324418260146
54,generic_ligand_effect_independent_noise,False,1.1021465965065702,18.30312552068354,4.053701995740234,0.9966005921668902,0.9376816361917496,0.4928947368421053,-0.022948723936075565,18.307888614901913,0.9997398337777468,0.475,True,True,False,False,0.0003519957023400024
54,target_correlated_artifact,False,1.1003725993759872,3.922289352120825,1.8337038485052526,0.9966030562239914,0.932104116138825,0.5009758771929824,-0.010178481610009565,18.015595725595,0.21771632822268408,0.025,True,True,True,True,2.050142948762814
54,shuffled_box_labels,False,1.100848804919258,3.794834250112457,1.7854205364523792,0.9965450994905067,0.9335989484711259,0.4504276315789474,-0.15270641573303403,17.98762444244632,0.21096917284739342,0.025,True,True,True,True,2.095832441826015
54,seed_unstable_noise,False,1.0647950877412682,18.24991397977695,4.099241938072809,0.9204323767408028,-0.0019854019448285803,0.5026973684210526,0.004722488413872487,18.298466298005778,0.9973466454817517,0.175,True,False,False,False,0.0
54,good_high_dimensional_interactions,True,1.1022012394260288,18.230025578899216,4.047857025943462,0.9966308522176742,0.9392928420062158,0.9375109649122807,0.98573561642237,18.296881987665085,0.9963460217532725,0.175,True,True,False,False,0.00496062241362621
