dataset,calibration_ligands,repetition,panel_targets_k,selection_source,target_index,target
DOCKSTRING-58,500,20,6,full_map,57,KDR
DOCKSTRING-58,500,20,6,sample_map,6,MAOB
DOCKSTRING-58,500,20,6,sample_map,7,CASP3
DOCKSTRING-58,500,20,6,sample_map,9,ESR2
DOCKSTRING-58,500,20,6,sample_map,20,PGR
DOCKSTRING-58,500,20,6,sample_map,31,LCK
DOCKSTRING-58,500,20,6,sample_map,57,KDR
DOCKSTRING-58,500,20,8,full_map,6,MAOB
DOCKSTRING-58,500,20,8,full_map,7,CASP3
DOCKSTRING-58,500,20,8,full_map,9,ESR2
DOCKSTRING-58,500,20,8,full_map,13,HSP90AA1
DOCKSTRING-58,500,20,8,full_map,20,PGR
DOCKSTRING-58,500,20,8,full_map,21,PTPN1
DOCKSTRING-58,500,20,8,full_map,31,LCK
DOCKSTRING-58,500,20,8,full_map,57,KDR
DOCKSTRING-58,500,20,8,sample_map,6,MAOB
DOCKSTRING-58,500,20,8,sample_map,7,CASP3
DOCKSTRING-58,500,20,8,sample_map,9,ESR2
DOCKSTRING-58,500,20,8,sample_map,13,HSP90AA1
DOCKSTRING-58,500,20,8,sample_map,20,PGR
DOCKSTRING-58,500,20,8,sample_map,21,PTPN1
DOCKSTRING-58,500,20,8,sample_map,31,LCK
DOCKSTRING-58,500,20,8,sample_map,57,KDR
DOCKSTRING-58,500,20,10,full_map,6,MAOB
DOCKSTRING-58,500,20,10,full_map,7,CASP3
DOCKSTRING-58,500,20,10,full_map,9,ESR2
DOCKSTRING-58,500,20,10,full_map,13,HSP90AA1
DOCKSTRING-58,500,20,10,full_map,17,NOS1
DOCKSTRING-58,500,20,10,full_map,20,PGR
DOCKSTRING-58,500,20,10,full_map,21,PTPN1
DOCKSTRING-58,500,20,10,full_map,31,LCK
DOCKSTRING-58,500,20,10,full_map,33,MMP13
DOCKSTRING-58,500,20,10,full_map,57,KDR
DOCKSTRING-58,500,20,10,sample_map,6,MAOB
DOCKSTRING-58,500,20,10,sample_map,7,CASP3
DOCKSTRING-58,500,20,10,sample_map,9,ESR2
DOCKSTRING-58,500,20,10,sample_map,10,PTK2
DOCKSTRING-58,500,20,10,sample_map,13,HSP90AA1
DOCKSTRING-58,500,20,10,sample_map,20,PGR
DOCKSTRING-58,500,20,10,sample_map,21,PTPN1
DOCKSTRING-58,500,20,10,sample_map,31,LCK
DOCKSTRING-58,500,20,10,sample_map,33,MMP13
DOCKSTRING-58,500,20,10,sample_map,57,KDR
DOCKSTRING-58,500,21,6,full_map,6,MAOB
DOCKSTRING-58,500,21,6,full_map,7,CASP3
DOCKSTRING-58,500,21,6,full_map,20,PGR
DOCKSTRING-58,500,21,6,full_map,21,PTPN1
DOCKSTRING-58,500,21,6,full_map,31,LCK
DOCKSTRING-58,500,21,6,full_map,57,KDR
DOCKSTRING-58,500,21,6,sample_map,6,MAOB
DOCKSTRING-58,500,21,6,sample_map,20,PGR
DOCKSTRING-58,500,21,6,sample_map,30,JAK2
DOCKSTRING-58,500,21,6,sample_map,31,LCK
DOCKSTRING-58,500,21,6,sample_map,33,MMP13
DOCKSTRING-58,500,21,6,sample_map,57,KDR
DOCKSTRING-58,500,21,8,full_map,6,MAOB
DOCKSTRING-58,500,21,8,full_map,7,CASP3
DOCKSTRING-58,500,21,8,full_map,9,ESR2
DOCKSTRING-58,500,21,8,full_map,13,HSP90AA1
DOCKSTRING-58,500,21,8,full_map,20,PGR
DOCKSTRING-58,500,21,8,full_map,21,PTPN1
DOCKSTRING-58,500,21,8,full_map,31,LCK
DOCKSTRING-58,500,21,8,full_map,57,KDR
DOCKSTRING-58,500,21,8,sample_map,6,MAOB
DOCKSTRING-58,500,21,8,sample_map,7,CASP3
DOCKSTRING-58,500,21,8,sample_map,9,ESR2
DOCKSTRING-58,500,21,8,sample_map,20,PGR
DOCKSTRING-58,500,21,8,sample_map,30,JAK2
DOCKSTRING-58,500,21,8,sample_map,31,LCK
DOCKSTRING-58,500,21,8,sample_map,33,MMP13
DOCKSTRING-58,500,21,8,sample_map,57,KDR
DOCKSTRING-58,500,21,10,full_map,6,MAOB
DOCKSTRING-58,500,21,10,full_map,7,CASP3
DOCKSTRING-58,500,21,10,full_map,9,ESR2
DOCKSTRING-58,500,21,10,full_map,13,HSP90AA1
DOCKSTRING-58,500,21,10,full_map,17,NOS1
DOCKSTRING-58,500,21,10,full_map,20,PGR
DOCKSTRING-58,500,21,10,full_map,21,PTPN1
DOCKSTRING-58,500,21,10,full_map,31,LCK
DOCKSTRING-58,500,21,10,full_map,33,MMP13
DOCKSTRING-58,500,21,10,full_map,57,KDR
DOCKSTRING-58,500,21,10,sample_map,6,MAOB
DOCKSTRING-58,500,21,10,sample_map,7,CASP3
DOCKSTRING-58,500,21,10,sample_map,9,ESR2
DOCKSTRING-58,500,21,10,sample_map,13,HSP90AA1
DOCKSTRING-58,500,21,10,sample_map,20,PGR
DOCKSTRING-58,500,21,10,sample_map,21,PTPN1
DOCKSTRING-58,500,21,10,sample_map,30,JAK2
DOCKSTRING-58,500,21,10,sample_map,31,LCK
DOCKSTRING-58,500,21,10,sample_map,33,MMP13
DOCKSTRING-58,500,21,10,sample_map,57,KDR
DOCKSTRING-58,500,22,6,full_map,6,MAOB
DOCKSTRING-58,500,22,6,full_map,7,CASP3
DOCKSTRING-58,500,22,6,full_map,20,PGR
DOCKSTRING-58,500,22,6,full_map,21,PTPN1
DOCKSTRING-58,500,22,6,full_map,31,LCK
DOCKSTRING-58,500,22,6,full_map,57,KDR
DOCKSTRING-58,500,22,6,sample_map,7,CASP3
DOCKSTRING-58,500,22,6,sample_map,13,HSP90AA1
DOCKSTRING-58,500,22,6,sample_map,20,PGR
DOCKSTRING-58,500,22,6,sample_map,31,LCK
DOCKSTRING-58,500,22,6,sample_map,43,CYP3A4
DOCKSTRING-58,500,22,6,sample_map,57,KDR
DOCKSTRING-58,500,22,8,full_map,6,MAOB
DOCKSTRING-58,500,22,8,full_map,7,CASP3
DOCKSTRING-58,500,22,8,full_map,9,ESR2
DOCKSTRING-58,500,22,8,full_map,13,HSP90AA1
DOCKSTRING-58,500,22,8,full_map,20,PGR
DOCKSTRING-58,500,22,8,full_map,21,PTPN1
DOCKSTRING-58,500,22,8,full_map,31,LCK
DOCKSTRING-58,500,22,8,full_map,57,KDR
DOCKSTRING-58,500,22,8,sample_map,7,CASP3
DOCKSTRING-58,500,22,8,sample_map,9,ESR2
DOCKSTRING-58,500,22,8,sample_map,13,HSP90AA1
DOCKSTRING-58,500,22,8,sample_map,20,PGR
DOCKSTRING-58,500,22,8,sample_map,31,LCK
DOCKSTRING-58,500,22,8,sample_map,38,ADORA2A
DOCKSTRING-58,500,22,8,sample_map,43,CYP3A4
DOCKSTRING-58,500,22,8,sample_map,57,KDR
DOCKSTRING-58,500,22,10,full_map,6,MAOB
DOCKSTRING-58,500,22,10,full_map,7,CASP3
DOCKSTRING-58,500,22,10,full_map,9,ESR2
DOCKSTRING-58,500,22,10,full_map,13,HSP90AA1
DOCKSTRING-58,500,22,10,full_map,17,NOS1
DOCKSTRING-58,500,22,10,full_map,20,PGR
DOCKSTRING-58,500,22,10,full_map,21,PTPN1
DOCKSTRING-58,500,22,10,full_map,31,LCK
DOCKSTRING-58,500,22,10,full_map,33,MMP13
DOCKSTRING-58,500,22,10,full_map,57,KDR
DOCKSTRING-58,500,22,10,sample_map,4,ADRB2
DOCKSTRING-58,500,22,10,sample_map,6,MAOB
DOCKSTRING-58,500,22,10,sample_map,7,CASP3
DOCKSTRING-58,500,22,10,sample_map,9,ESR2
DOCKSTRING-58,500,22,10,sample_map,13,HSP90AA1
DOCKSTRING-58,500,22,10,sample_map,17,NOS1
DOCKSTRING-58,500,22,10,sample_map,28,NR3C1
DOCKSTRING-58,500,22,10,sample_map,31,LCK
DOCKSTRING-58,500,22,10,sample_map,33,MMP13
DOCKSTRING-58,500,22,10,sample_map,57,KDR
DOCKSTRING-58,500,23,6,full_map,6,MAOB
DOCKSTRING-58,500,23,6,full_map,7,CASP3
DOCKSTRING-58,500,23,6,full_map,20,PGR
DOCKSTRING-58,500,23,6,full_map,21,PTPN1
DOCKSTRING-58,500,23,6,full_map,31,LCK
DOCKSTRING-58,500,23,6,full_map,57,KDR
DOCKSTRING-58,500,23,6,sample_map,7,CASP3
DOCKSTRING-58,500,23,6,sample_map,20,PGR
DOCKSTRING-58,500,23,6,sample_map,21,PTPN1
DOCKSTRING-58,500,23,6,sample_map,39,ACHE
DOCKSTRING-58,500,23,6,sample_map,43,CYP3A4
DOCKSTRING-58,500,23,6,sample_map,57,KDR
DOCKSTRING-58,500,23,8,full_map,6,MAOB
DOCKSTRING-58,500,23,8,full_map,7,CASP3
DOCKSTRING-58,500,23,8,full_map,9,ESR2
DOCKSTRING-58,500,23,8,full_map,13,HSP90AA1
DOCKSTRING-58,500,23,8,full_map,20,PGR
DOCKSTRING-58,500,23,8,full_map,21,PTPN1
DOCKSTRING-58,500,23,8,full_map,31,LCK
DOCKSTRING-58,500,23,8,full_map,57,KDR
DOCKSTRING-58,500,23,8,sample_map,7,CASP3
DOCKSTRING-58,500,23,8,sample_map,20,PGR
DOCKSTRING-58,500,23,8,sample_map,21,PTPN1
DOCKSTRING-58,500,23,8,sample_map,27,ESR1
DOCKSTRING-58,500,23,8,sample_map,33,MMP13
DOCKSTRING-58,500,23,8,sample_map,43,CYP3A4
DOCKSTRING-58,500,23,8,sample_map,52,MAPK14
DOCKSTRING-58,500,23,8,sample_map,57,KDR
DOCKSTRING-58,500,23,10,full_map,6,MAOB
DOCKSTRING-58,500,23,10,full_map,7,CASP3
DOCKSTRING-58,500,23,10,full_map,9,ESR2
DOCKSTRING-58,500,23,10,full_map,13,HSP90AA1
DOCKSTRING-58,500,23,10,full_map,17,NOS1
DOCKSTRING-58,500,23,10,full_map,20,PGR
DOCKSTRING-58,500,23,10,full_map,21,PTPN1
DOCKSTRING-58,500,23,10,full_map,31,LCK
DOCKSTRING-58,500,23,10,full_map,33,MMP13
DOCKSTRING-58,500,23,10,full_map,57,KDR
DOCKSTRING-58,500,23,10,sample_map,10,PTK2
DOCKSTRING-58,500,23,10,sample_map,13,HSP90AA1
DOCKSTRING-58,500,23,10,sample_map,20,PGR
DOCKSTRING-58,500,23,10,sample_map,21,PTPN1
DOCKSTRING-58,500,23,10,sample_map,27,ESR1
DOCKSTRING-58,500,23,10,sample_map,33,MMP13
DOCKSTRING-58,500,23,10,sample_map,40,BACE1
DOCKSTRING-58,500,23,10,sample_map,43,CYP3A4
DOCKSTRING-58,500,23,10,sample_map,52,MAPK14
DOCKSTRING-58,500,23,10,sample_map,57,KDR
DOCKSTRING-58,500,24,6,full_map,6,MAOB
DOCKSTRING-58,500,24,6,full_map,7,CASP3
DOCKSTRING-58,500,24,6,full_map,20,PGR
DOCKSTRING-58,500,24,6,full_map,21,PTPN1
DOCKSTRING-58,500,24,6,full_map,31,LCK
DOCKSTRING-58,500,24,6,full_map,57,KDR
DOCKSTRING-58,500,24,6,sample_map,5,AKT2
DOCKSTRING-58,500,24,6,sample_map,20,PGR
DOCKSTRING-58,500,24,6,sample_map,31,LCK
DOCKSTRING-58,500,24,6,sample_map,39,ACHE
DOCKSTRING-58,500,24,6,sample_map,43,CYP3A4
DOCKSTRING-58,500,24,6,sample_map,57,KDR
DOCKSTRING-58,500,24,8,full_map,6,MAOB
DOCKSTRING-58,500,24,8,full_map,7,CASP3
DOCKSTRING-58,500,24,8,full_map,9,ESR2
DOCKSTRING-58,500,24,8,full_map,13,HSP90AA1
DOCKSTRING-58,500,24,8,full_map,20,PGR
DOCKSTRING-58,500,24,8,full_map,21,PTPN1
DOCKSTRING-58,500,24,8,full_map,31,LCK
DOCKSTRING-58,500,24,8,full_map,57,KDR
DOCKSTRING-58,500,24,8,sample_map,5,AKT2
DOCKSTRING-58,500,24,8,sample_map,20,PGR
DOCKSTRING-58,500,24,8,sample_map,21,PTPN1
DOCKSTRING-58,500,24,8,sample_map,25,CDK2
DOCKSTRING-58,500,24,8,sample_map,31,LCK
DOCKSTRING-58,500,24,8,sample_map,39,ACHE
DOCKSTRING-58,500,24,8,sample_map,43,CYP3A4
DOCKSTRING-58,500,24,8,sample_map,57,KDR
DOCKSTRING-58,500,24,10,full_map,6,MAOB
DOCKSTRING-58,500,24,10,full_map,7,CASP3
DOCKSTRING-58,500,24,10,full_map,9,ESR2
DOCKSTRING-58,500,24,10,full_map,13,HSP90AA1
DOCKSTRING-58,500,24,10,full_map,17,NOS1
DOCKSTRING-58,500,24,10,full_map,20,PGR
DOCKSTRING-58,500,24,10,full_map,21,PTPN1
DOCKSTRING-58,500,24,10,full_map,31,LCK
DOCKSTRING-58,500,24,10,full_map,33,MMP13
DOCKSTRING-58,500,24,10,full_map,57,KDR
DOCKSTRING-58,500,24,10,sample_map,5,AKT2
DOCKSTRING-58,500,24,10,sample_map,20,PGR
DOCKSTRING-58,500,24,10,sample_map,21,PTPN1
DOCKSTRING-58,500,24,10,sample_map,25,CDK2
DOCKSTRING-58,500,24,10,sample_map,27,ESR1
DOCKSTRING-58,500,24,10,sample_map,31,LCK
DOCKSTRING-58,500,24,10,sample_map,33,MMP13
DOCKSTRING-58,500,24,10,sample_map,39,ACHE
DOCKSTRING-58,500,24,10,sample_map,43,CYP3A4
DOCKSTRING-58,500,24,10,sample_map,57,KDR
DOCKSTRING-58,500,25,6,full_map,6,MAOB
DOCKSTRING-58,500,25,6,full_map,7,CASP3
DOCKSTRING-58,500,25,6,full_map,20,PGR
DOCKSTRING-58,500,25,6,full_map,21,PTPN1
DOCKSTRING-58,500,25,6,full_map,31,LCK
DOCKSTRING-58,500,25,6,full_map,57,KDR
DOCKSTRING-58,500,25,6,sample_map,7,CASP3
DOCKSTRING-58,500,25,6,sample_map,11,FGFR1
DOCKSTRING-58,500,25,6,sample_map,20,PGR
DOCKSTRING-58,500,25,6,sample_map,28,NR3C1
DOCKSTRING-58,500,25,6,sample_map,31,LCK
DOCKSTRING-58,500,25,6,sample_map,43,CYP3A4
DOCKSTRING-58,500,25,8,full_map,6,MAOB
DOCKSTRING-58,500,25,8,full_map,7,CASP3
DOCKSTRING-58,500,25,8,full_map,9,ESR2
DOCKSTRING-58,500,25,8,full_map,13,HSP90AA1
DOCKSTRING-58,500,25,8,full_map,20,PGR
DOCKSTRING-58,500,25,8,full_map,21,PTPN1
DOCKSTRING-58,500,25,8,full_map,31,LCK
DOCKSTRING-58,500,25,8,full_map,57,KDR
DOCKSTRING-58,500,25,8,sample_map,7,CASP3
DOCKSTRING-58,500,25,8,sample_map,11,FGFR1
DOCKSTRING-58,500,25,8,sample_map,20,PGR
DOCKSTRING-58,500,25,8,sample_map,27,ESR1
DOCKSTRING-58,500,25,8,sample_map,28,NR3C1
DOCKSTRING-58,500,25,8,sample_map,43,CYP3A4
DOCKSTRING-58,500,25,8,sample_map,52,MAPK14
DOCKSTRING-58,500,25,8,sample_map,53,PLK1
DOCKSTRING-58,500,25,10,full_map,6,MAOB
DOCKSTRING-58,500,25,10,full_map,7,CASP3
DOCKSTRING-58,500,25,10,full_map,9,ESR2
DOCKSTRING-58,500,25,10,full_map,13,HSP90AA1
DOCKSTRING-58,500,25,10,full_map,17,NOS1
DOCKSTRING-58,500,25,10,full_map,20,PGR
DOCKSTRING-58,500,25,10,full_map,21,PTPN1
DOCKSTRING-58,500,25,10,full_map,31,LCK
DOCKSTRING-58,500,25,10,full_map,33,MMP13
DOCKSTRING-58,500,25,10,full_map,57,KDR
DOCKSTRING-58,500,25,10,sample_map,7,CASP3
DOCKSTRING-58,500,25,10,sample_map,11,FGFR1
DOCKSTRING-58,500,25,10,sample_map,13,HSP90AA1
DOCKSTRING-58,500,25,10,sample_map,17,NOS1
DOCKSTRING-58,500,25,10,sample_map,20,PGR
DOCKSTRING-58,500,25,10,sample_map,25,CDK2
DOCKSTRING-58,500,25,10,sample_map,27,ESR1
DOCKSTRING-58,500,25,10,sample_map,28,NR3C1
DOCKSTRING-58,500,25,10,sample_map,43,CYP3A4
DOCKSTRING-58,500,25,10,sample_map,52,MAPK14
DOCKSTRING-58,500,26,6,full_map,6,MAOB
DOCKSTRING-58,500,26,6,full_map,7,CASP3
DOCKSTRING-58,500,26,6,full_map,20,PGR
DOCKSTRING-58,500,26,6,full_map,21,PTPN1
DOCKSTRING-58,500,26,6,full_map,31,LCK
DOCKSTRING-58,500,26,6,full_map,57,KDR
DOCKSTRING-58,500,26,6,sample_map,4,ADRB2
DOCKSTRING-58,500,26,6,sample_map,6,MAOB
DOCKSTRING-58,500,26,6,sample_map,7,CASP3
DOCKSTRING-58,500,26,6,sample_map,27,ESR1
DOCKSTRING-58,500,26,6,sample_map,33,MMP13
DOCKSTRING-58,500,26,6,sample_map,57,KDR
DOCKSTRING-58,500,26,8,full_map,6,MAOB
DOCKSTRING-58,500,26,8,full_map,7,CASP3
DOCKSTRING-58,500,26,8,full_map,9,ESR2
DOCKSTRING-58,500,26,8,full_map,13,HSP90AA1
DOCKSTRING-58,500,26,8,full_map,20,PGR
DOCKSTRING-58,500,26,8,full_map,21,PTPN1
DOCKSTRING-58,500,26,8,full_map,31,LCK
DOCKSTRING-58,500,26,8,full_map,57,KDR
DOCKSTRING-58,500,26,8,sample_map,4,ADRB2
DOCKSTRING-58,500,26,8,sample_map,6,MAOB
DOCKSTRING-58,500,26,8,sample_map,7,CASP3
DOCKSTRING-58,500,26,8,sample_map,21,PTPN1
DOCKSTRING-58,500,26,8,sample_map,27,ESR1
DOCKSTRING-58,500,26,8,sample_map,33,MMP13
DOCKSTRING-58,500,26,8,sample_map,52,MAPK14
DOCKSTRING-58,500,26,8,sample_map,57,KDR
DOCKSTRING-58,500,26,10,full_map,6,MAOB
DOCKSTRING-58,500,26,10,full_map,7,CASP3
DOCKSTRING-58,500,26,10,full_map,9,ESR2
DOCKSTRING-58,500,26,10,full_map,13,HSP90AA1
DOCKSTRING-58,500,26,10,full_map,17,NOS1
DOCKSTRING-58,500,26,10,full_map,20,PGR
DOCKSTRING-58,500,26,10,full_map,21,PTPN1
DOCKSTRING-58,500,26,10,full_map,31,LCK
DOCKSTRING-58,500,26,10,full_map,33,MMP13
DOCKSTRING-58,500,26,10,full_map,57,KDR
DOCKSTRING-58,500,26,10,sample_map,4,ADRB2
DOCKSTRING-58,500,26,10,sample_map,6,MAOB
DOCKSTRING-58,500,26,10,sample_map,7,CASP3
DOCKSTRING-58,500,26,10,sample_map,9,ESR2
DOCKSTRING-58,500,26,10,sample_map,17,NOS1
DOCKSTRING-58,500,26,10,sample_map,21,PTPN1
DOCKSTRING-58,500,26,10,sample_map,30,JAK2
DOCKSTRING-58,500,26,10,sample_map,33,MMP13
DOCKSTRING-58,500,26,10,sample_map,52,MAPK14
DOCKSTRING-58,500,26,10,sample_map,57,KDR
DOCKSTRING-58,500,27,6,full_map,6,MAOB
DOCKSTRING-58,500,27,6,full_map,7,CASP3
DOCKSTRING-58,500,27,6,full_map,20,PGR
DOCKSTRING-58,500,27,6,full_map,21,PTPN1
DOCKSTRING-58,500,27,6,full_map,31,LCK
DOCKSTRING-58,500,27,6,full_map,57,KDR
DOCKSTRING-58,500,27,6,sample_map,6,MAOB
DOCKSTRING-58,500,27,6,sample_map,9,ESR2
DOCKSTRING-58,500,27,6,sample_map,12,HMGCR
DOCKSTRING-58,500,27,6,sample_map,20,PGR
DOCKSTRING-58,500,27,6,sample_map,31,LCK
DOCKSTRING-58,500,27,6,sample_map,57,KDR
DOCKSTRING-58,500,27,8,full_map,6,MAOB
DOCKSTRING-58,500,27,8,full_map,7,CASP3
DOCKSTRING-58,500,27,8,full_map,9,ESR2
DOCKSTRING-58,500,27,8,full_map,13,HSP90AA1
DOCKSTRING-58,500,27,8,full_map,20,PGR
DOCKSTRING-58,500,27,8,full_map,21,PTPN1
DOCKSTRING-58,500,27,8,full_map,31,LCK
DOCKSTRING-58,500,27,8,full_map,57,KDR
DOCKSTRING-58,500,27,8,sample_map,6,MAOB
DOCKSTRING-58,500,27,8,sample_map,7,CASP3
DOCKSTRING-58,500,27,8,sample_map,20,PGR
DOCKSTRING-58,500,27,8,sample_map,27,ESR1
DOCKSTRING-58,500,27,8,sample_map,31,LCK
DOCKSTRING-58,500,27,8,sample_map,33,MMP13
DOCKSTRING-58,500,27,8,sample_map,42,CYP2C9
DOCKSTRING-58,500,27,8,sample_map,57,KDR
DOCKSTRING-58,500,27,10,full_map,6,MAOB
DOCKSTRING-58,500,27,10,full_map,7,CASP3
DOCKSTRING-58,500,27,10,full_map,9,ESR2
DOCKSTRING-58,500,27,10,full_map,13,HSP90AA1
DOCKSTRING-58,500,27,10,full_map,17,NOS1
DOCKSTRING-58,500,27,10,full_map,20,PGR
DOCKSTRING-58,500,27,10,full_map,21,PTPN1
DOCKSTRING-58,500,27,10,full_map,31,LCK
DOCKSTRING-58,500,27,10,full_map,33,MMP13
DOCKSTRING-58,500,27,10,full_map,57,KDR
DOCKSTRING-58,500,27,10,sample_map,6,MAOB
DOCKSTRING-58,500,27,10,sample_map,7,CASP3
DOCKSTRING-58,500,27,10,sample_map,9,ESR2
DOCKSTRING-58,500,27,10,sample_map,13,HSP90AA1
DOCKSTRING-58,500,27,10,sample_map,20,PGR
DOCKSTRING-58,500,27,10,sample_map,21,PTPN1
DOCKSTRING-58,500,27,10,sample_map,23,AKT1
DOCKSTRING-58,500,27,10,sample_map,31,LCK
DOCKSTRING-58,500,27,10,sample_map,33,MMP13
DOCKSTRING-58,500,27,10,sample_map,57,KDR
DOCKSTRING-58,500,28,6,full_map,6,MAOB
DOCKSTRING-58,500,28,6,full_map,7,CASP3
DOCKSTRING-58,500,28,6,full_map,20,PGR
DOCKSTRING-58,500,28,6,full_map,21,PTPN1
DOCKSTRING-58,500,28,6,full_map,31,LCK
DOCKSTRING-58,500,28,6,full_map,57,KDR
DOCKSTRING-58,500,28,6,sample_map,6,MAOB
DOCKSTRING-58,500,28,6,sample_map,20,PGR
DOCKSTRING-58,500,28,6,sample_map,21,PTPN1
DOCKSTRING-58,500,28,6,sample_map,33,MMP13
DOCKSTRING-58,500,28,6,sample_map,40,BACE1
DOCKSTRING-58,500,28,6,sample_map,57,KDR
DOCKSTRING-58,500,28,8,full_map,6,MAOB
DOCKSTRING-58,500,28,8,full_map,7,CASP3
DOCKSTRING-58,500,28,8,full_map,9,ESR2
DOCKSTRING-58,500,28,8,full_map,13,HSP90AA1
DOCKSTRING-58,500,28,8,full_map,20,PGR
DOCKSTRING-58,500,28,8,full_map,21,PTPN1
DOCKSTRING-58,500,28,8,full_map,31,LCK
DOCKSTRING-58,500,28,8,full_map,57,KDR
DOCKSTRING-58,500,28,8,sample_map,6,MAOB
DOCKSTRING-58,500,28,8,sample_map,9,ESR2
DOCKSTRING-58,500,28,8,sample_map,20,PGR
DOCKSTRING-58,500,28,8,sample_map,21,PTPN1
DOCKSTRING-58,500,28,8,sample_map,33,MMP13
DOCKSTRING-58,500,28,8,sample_map,38,ADORA2A
DOCKSTRING-58,500,28,8,sample_map,40,BACE1
DOCKSTRING-58,500,28,8,sample_map,57,KDR
DOCKSTRING-58,500,28,10,full_map,6,MAOB
DOCKSTRING-58,500,28,10,full_map,7,CASP3
DOCKSTRING-58,500,28,10,full_map,9,ESR2
DOCKSTRING-58,500,28,10,full_map,13,HSP90AA1
DOCKSTRING-58,500,28,10,full_map,17,NOS1
DOCKSTRING-58,500,28,10,full_map,20,PGR
DOCKSTRING-58,500,28,10,full_map,21,PTPN1
DOCKSTRING-58,500,28,10,full_map,31,LCK
DOCKSTRING-58,500,28,10,full_map,33,MMP13
DOCKSTRING-58,500,28,10,full_map,57,KDR
DOCKSTRING-58,500,28,10,sample_map,6,MAOB
DOCKSTRING-58,500,28,10,sample_map,9,ESR2
DOCKSTRING-58,500,28,10,sample_map,20,PGR
DOCKSTRING-58,500,28,10,sample_map,21,PTPN1
DOCKSTRING-58,500,28,10,sample_map,26,CSF1R
DOCKSTRING-58,500,28,10,sample_map,33,MMP13
DOCKSTRING-58,500,28,10,sample_map,38,ADORA2A
DOCKSTRING-58,500,28,10,sample_map,40,BACE1
DOCKSTRING-58,500,28,10,sample_map,43,CYP3A4
DOCKSTRING-58,500,28,10,sample_map,57,KDR
DOCKSTRING-58,500,29,6,full_map,6,MAOB
DOCKSTRING-58,500,29,6,full_map,7,CASP3
DOCKSTRING-58,500,29,6,full_map,20,PGR
DOCKSTRING-58,500,29,6,full_map,21,PTPN1
DOCKSTRING-58,500,29,6,full_map,31,LCK
DOCKSTRING-58,500,29,6,full_map,57,KDR
DOCKSTRING-58,500,29,6,sample_map,6,MAOB
DOCKSTRING-58,500,29,6,sample_map,7,CASP3
DOCKSTRING-58,500,29,6,sample_map,20,PGR
DOCKSTRING-58,500,29,6,sample_map,21,PTPN1
DOCKSTRING-58,500,29,6,sample_map,39,ACHE
DOCKSTRING-58,500,29,6,sample_map,57,KDR
DOCKSTRING-58,500,29,8,full_map,6,MAOB
DOCKSTRING-58,500,29,8,full_map,7,CASP3
DOCKSTRING-58,500,29,8,full_map,9,ESR2
DOCKSTRING-58,500,29,8,full_map,13,HSP90AA1
DOCKSTRING-58,500,29,8,full_map,20,PGR
DOCKSTRING-58,500,29,8,full_map,21,PTPN1
DOCKSTRING-58,500,29,8,full_map,31,LCK
DOCKSTRING-58,500,29,8,full_map,57,KDR
DOCKSTRING-58,500,29,8,sample_map,1,ABL1
DOCKSTRING-58,500,29,8,sample_map,6,MAOB
DOCKSTRING-58,500,29,8,sample_map,7,CASP3
DOCKSTRING-58,500,29,8,sample_map,9,ESR2
DOCKSTRING-58,500,29,8,sample_map,20,PGR
DOCKSTRING-58,500,29,8,sample_map,21,PTPN1
DOCKSTRING-58,500,29,8,sample_map,39,ACHE
DOCKSTRING-58,500,29,8,sample_map,57,KDR
DOCKSTRING-58,500,29,10,full_map,6,MAOB
DOCKSTRING-58,500,29,10,full_map,7,CASP3
DOCKSTRING-58,500,29,10,full_map,9,ESR2
DOCKSTRING-58,500,29,10,full_map,13,HSP90AA1
DOCKSTRING-58,500,29,10,full_map,17,NOS1
DOCKSTRING-58,500,29,10,full_map,20,PGR
DOCKSTRING-58,500,29,10,full_map,21,PTPN1
DOCKSTRING-58,500,29,10,full_map,31,LCK
DOCKSTRING-58,500,29,10,full_map,33,MMP13
DOCKSTRING-58,500,29,10,full_map,57,KDR
DOCKSTRING-58,500,29,10,sample_map,1,ABL1
DOCKSTRING-58,500,29,10,sample_map,6,MAOB
DOCKSTRING-58,500,29,10,sample_map,7,CASP3
DOCKSTRING-58,500,29,10,sample_map,9,ESR2
DOCKSTRING-58,500,29,10,sample_map,13,HSP90AA1
DOCKSTRING-58,500,29,10,sample_map,14,KIT
DOCKSTRING-58,500,29,10,sample_map,20,PGR
DOCKSTRING-58,500,29,10,sample_map,21,PTPN1
DOCKSTRING-58,500,29,10,sample_map,31,LCK
DOCKSTRING-58,500,29,10,sample_map,57,KDR
DOCKSTRING-58,500,30,6,full_map,6,MAOB
DOCKSTRING-58,500,30,6,full_map,7,CASP3
DOCKSTRING-58,500,30,6,full_map,20,PGR
DOCKSTRING-58,500,30,6,full_map,21,PTPN1
DOCKSTRING-58,500,30,6,full_map,31,LCK
DOCKSTRING-58,500,30,6,full_map,57,KDR
DOCKSTRING-58,500,30,6,sample_map,7,CASP3
DOCKSTRING-58,500,30,6,sample_map,20,PGR
DOCKSTRING-58,500,30,6,sample_map,31,LCK
DOCKSTRING-58,500,30,6,sample_map,33,MMP13
DOCKSTRING-58,500,30,6,sample_map,38,ADORA2A
DOCKSTRING-58,500,30,6,sample_map,43,CYP3A4
DOCKSTRING-58,500,30,8,full_map,6,MAOB
