target_a,target_b,docking_raw_correlation,docking_local_20_centered_correlation,docking_all_58_centered_then_extract_correlation,DAVIS_experimental_raw_correlation,DAVIS_experimental_centered_correlation,PKIS2_experimental_raw_correlation,PKIS2_experimental_centered_correlation,PKIS1_experimental_raw_correlation,PKIS1_experimental_centered_correlation,KiRHub_experimental_raw_correlation,KiRHub_experimental_centered_correlation,locked_endpoint_positive
IGF1R,MAPK1,0.7651161764629797,0.17967303745709567,0.18834233170537615,0.5954490373320378,0.4241868858537833,0.20562433543184652,0.3136006821072852,0.25102882396936615,0.19012587826183205,0.25063074216378256,0.2266270519641078,True
IGF1R,MAPK14,0.7128636507626698,0.09731395348922699,0.09027371246984515,-0.09021838223366463,-0.07401898325897666,0.10427386780167555,0.037461851789515624,-0.11071876902650374,-0.09074175159847471,-0.22939387737109587,-0.40076321617244137,False
IGF1R,MAPKAPK2,0.7666362957552728,0.02551002896900086,0.07330214164117965,0.1808736302857052,0.2074405716471218,0.07346355520886257,0.30397907133176094,0.08266906165806004,0.1457375883152663,0.02425627467492288,0.1642671631694214,False
IGF1R,MET,0.6396708077052691,-0.15662466116266438,-0.17647030306115744,0.35094602536000796,0.20108352892835607,0.39348562771585266,0.1660083812261222,0.06505896805596123,-0.11770289713638596,0.16317118187340562,0.010489904512971776,False
IGF1R,PLK1,0.773617731892709,0.05700711370644555,0.09862837579726663,0.34781305373836024,0.3733939863706292,0.10153469539860994,0.16883382247236,0.32740750708722105,0.3336504447483823,0.45238607690850463,0.3599870161517479,False
IGF1R,ROCK1,0.7499148063419494,-0.007516710368203909,0.04775797069004093,0.35765238396250626,0.18698774605593113,0.059973093923852194,-0.03249336853222165,0.15126164773677006,0.12155111447902735,0.0840894110391548,0.12563118696215006,False
IGF1R,SRC,0.75037372997703,0.06267647117439717,0.10760877494506332,0.22604191685304784,-0.30472469213932646,0.26525698637505407,-0.1981372781411301,0.08660687832963576,-0.3175479858889467,0.46137932823074923,0.08293744039079827,False
JAK2,KDR,0.49021509810364,-0.34767564929257244,-0.34826155518655316,0.1689243876691158,-0.1676275412678912,0.2064771351404976,-0.11922084160871213,0.3161029304250847,-0.3417566556922863,0.31455928621253376,-0.09466392181277729,False
JAK2,KIT,0.7058230649940023,-0.15231880576153364,-0.04926934821903791,0.19052579126454305,-0.18369613617211955,0.1431507851505713,-0.16423206453076766,0.3334167660909962,-0.304059090417389,0.3658111163929032,0.00696022999345576,False
JAK2,LCK,0.8032517871857041,0.1198217620412278,0.22364259050542484,0.37884285748409485,0.0008459213220763493,0.1653149502358063,-0.19942780922338763,0.3632338066320275,-0.20344906972546023,0.3979323323424535,-0.016980016531776866,False
JAK2,MAP2K1,0.7473295127117016,-0.13588539936295593,-0.02023084014691868,0.462126797872774,0.19484597705854947,0.13422648583556704,-0.04831151495719745,0.38095424220367746,0.31804821388183796,0.0732925679566393,-0.17412384096587086,False
JAK2,MAPK1,0.7983508480711011,0.19324031143309778,0.23809397528314913,0.20599371488566245,-0.19686554217551339,0.09998392429719662,-0.014072563710423891,0.34476462802979,0.3246341412737765,0.135042835502339,-0.2277280570466202,False
JAK2,MAPK14,0.7320708924289793,-0.009810116164701248,0.03069540271334163,-0.09194619890577974,-0.280759993039231,-0.11244630425512067,-0.24960798896228634,-0.10003427760340686,-0.028435394837262026,-0.003503518626271151,-0.3424671659988898,False
JAK2,MAPKAPK2,0.8231180425042837,0.1208542973087357,0.21492055025466475,0.33500459630724877,-0.1384378795807502,-0.07825491747437498,-0.08621963012444855,0.06264196742127487,0.39038208087101073,0.0029314315809733688,-0.2530169912308601,False
JAK2,MET,0.6531835934138145,-0.2503498746782881,-0.22231765808116935,0.26355475191265665,0.026810683298378598,0.24806228070641212,0.01943765892382471,0.3614602584740552,0.12884371448730716,0.07871214041108858,-0.25925148383510205,False
JAK2,PLK1,0.8333449533613287,0.20768395518448163,0.2817923293854862,0.24688864840035774,0.10664538530662258,0.12876757808621228,0.05623168742701256,-0.01999302896383808,0.025292195795722144,0.23940829718775855,-0.1492670266306407,False
JAK2,ROCK1,0.7923481690321788,0.04354843743645952,0.14221569903744502,0.5646662426510144,0.36106102897334513,0.3690145073570145,0.27242189460177396,0.28390482501498937,0.2790201520855929,0.26940397528027143,0.04974074596488896,False
JAK2,SRC,0.7908974848646888,0.07905996573756371,0.17015951105154487,0.37705513128760465,0.009631605316782066,0.20941101977599888,-0.11553340250984584,0.44386351428575527,-0.24475838570956157,0.46951464200047915,0.11806497463608152,False
KDR,KIT,0.6902784481296728,0.24356767372135849,0.24453896477341366,0.8114639096988773,0.7063853688570033,0.6181613551024575,0.3760665375892502,0.5576867593205586,0.31368008674512954,0.7700912394502611,0.5928739025288052,True
KDR,LCK,0.4845031921726691,-0.44152514628922795,-0.3916806002601028,0.26500295361906906,-0.19747305785442734,0.5045219798892651,0.10223480536671901,0.5881552195098682,0.2726285743308574,0.6367312430268329,0.28808743470162795,False
KDR,MAP2K1,0.5544526717466595,-0.21340702454929134,-0.18705591463870236,0.3345907510452209,0.0023518091743588592,0.2508544331066115,-0.16203517771645332,0.20926858710657012,-0.46164991100419717,0.07639163790898662,-0.279851386039127,False
KDR,MAPK1,0.5384506905789803,-0.18413164744236057,-0.1977011921550868,0.019022997493987948,-0.26251368297187266,0.061445378778165076,-0.38177040178495525,0.1630695122252662,-0.4862232285710012,-0.047980156349311257,-0.49453419939380894,False
KDR,MAPK14,0.5441545105793041,-0.13021699865114542,-0.15878852429627688,-0.047770959386051325,-0.2234754680352479,0.10516358672859728,-0.17149691005744605,0.04163766734871442,-0.1388984555153044,0.3978096848164822,0.0721744364122968,False
KDR,MAPKAPK2,0.5938861142629163,-0.18005904111355617,-0.16489971220555522,0.09676470761692287,-0.26778636210711054,-0.07025076548296601,-0.3592829657314717,0.008602729956356206,-0.5562732654576699,-0.16243236606288142,-0.46267515706747875,False
KDR,MET,0.7514302218606111,0.4249341523717592,0.40668851624601576,0.1898947185014363,-0.06653332956283371,0.4610420723007264,0.07861137218370838,0.40852039599662293,-0.12396824771182635,0.26284170739364815,-0.130340972610661,False
KDR,PLK1,0.5336414142187927,-0.32681383177616335,-0.30777154868126544,-0.11501193275584778,-0.2944674478540635,0.05962095053812791,-0.22646445193518225,0.018961766407313795,-0.22419708217317114,0.026793438948101482,-0.4767939239855069,False
KDR,ROCK1,0.5051217079088498,-0.39352889318151546,-0.3610049629982768,0.0995268435518082,-0.2615906429265365,0.10305478598733815,-0.23364609694959332,0.07738111583164745,-0.25689622355930647,-0.05303964051864445,-0.39186704159285923,False
KDR,SRC,0.48812708180035475,-0.41345080165878206,-0.38589590794565926,0.2114619529471144,-0.270125638112196,0.4713990314199695,0.0417937716475562,0.6150428557446577,0.3233371779426897,0.49156993946701644,0.016096373266211956,False
KIT,LCK,0.7050133202108194,-0.24560636460154703,-0.07992166527239387,0.5286253842756719,0.2167511002642737,0.5611163589773075,0.28276260636756556,0.508426599789157,0.18698081484580134,0.6331048364544332,0.31013131105625785,False
KIT,MAP2K1,0.6995625038129784,-0.2369400484291613,-0.09680352760556507,0.29084975630060916,-0.14584252795687686,0.19948772366639647,-0.1953773559250013,0.19053010302602974,-0.4671885878948663,0.10426716244569913,-0.23977265936163186,False
KIT,MAPK1,0.7121679049404035,-0.09075322989105976,-0.008489830714110426,0.04027333857146398,-0.5150523684866889,0.03860467252265483,-0.39035885292381195,0.14939747156782923,-0.4897097695238733,0.08271583888339665,-0.42255968170290054,False
KIT,MAPK14,0.7006189380210188,-0.09806103003806078,-0.028160386020651285,0.10845619977536126,-0.16676139987820665,0.10259868467452286,-0.14816844710839533,-0.0552063512600479,-0.25824466225305714,0.3340253809585865,-0.015257811306367561,False
KIT,MAPKAPK2,0.7532398965654421,-0.14966443821783298,-0.002379414800049079,0.06796916307873052,-0.5512250606744894,-0.0039482803496110625,-0.3011896090739295,0.011102962863815043,-0.5841411291808856,-0.207081813521999,-0.4858674012587061,False
KIT,MET,0.7440279460610232,0.12714499946947463,0.16311803597727248,0.12390253517948777,-0.23783575344923286,0.33339831121704677,-0.06990565963705704,0.4119296134991862,-0.09639163432849074,0.1473601759783994,-0.2863002969184736,False
KIT,PLK1,0.7334054672135001,-0.16020160379445272,-0.03264933282259942,-0.14442925826378342,-0.44363985237494585,-0.056553679891427074,-0.3512665160295247,-0.09897567111947382,-0.36083547277561445,0.016029706831780222,-0.48678838328982527,False
KIT,ROCK1,0.6954872283546408,-0.29673269920967504,-0.14425497224923106,0.05122969112810635,-0.4486976274734535,0.03394796168814146,-0.2870979480164075,-0.014571946171570378,-0.3586177696835055,-0.043396317633629194,-0.3814516696562215,False
KIT,SRC,0.6848086959085534,-0.30929336729478646,-0.15819171161771753,0.417318347133496,0.01947106602291329,0.4624482455250021,0.10920820427514673,0.609225481213399,0.37394015606705683,0.4147201482121909,-0.09780296090373743,False
LCK,MAP2K1,0.8083935742014261,0.05072218075558198,0.1895404164330806,0.45864426315301415,0.011350523883930928,0.30688869768319404,-0.1174790754844052,0.10490518447054467,-0.5340745877092313,0.2154719978282114,-0.23082625175590799,False
LCK,MAPK1,0.7472932727052642,-0.09095516702463326,0.01963791412454064,0.12868282660229197,-0.5639159419358706,0.08715130926646104,-0.41668180241102176,0.07019784117302477,-0.5291707292688473,-0.002230178460748127,-0.7362166936819207,False
LCK,MAPK14,0.7881678206005235,0.14340419623665976,0.21748659097370457,0.23141465906762632,-0.052851738308582905,0.20763126504556842,-0.05290134649003001,0.10677556815783398,-0.016991579644684257,0.39430823478617366,-0.0603235624650962,False
LCK,MAPKAPK2,0.8210288496719055,0.012011716683870254,0.1769137447151672,0.11388435497390108,-0.6345105647143405,0.014495363043522785,-0.3336780580676374,0.010255582813347307,-0.4238696671333173,-0.16016494303185674,-0.7315830042543181,False
LCK,MET,0.6395033220192509,-0.39500327366758897,-0.30437227882380524,0.3051590629918866,-0.06307828264128396,0.3875589525103761,-0.07121747942092328,0.4984275103214318,0.06439705956502535,0.36227629209477497,-0.1066745628105684,False
LCK,PLK1,0.8337745080964512,0.13026965259815224,0.254866386567241,-0.06475479556475094,-0.42449668076848374,0.021731129831814782,-0.31503994574243177,-0.04448624188733275,-0.27061282211345444,0.07493160088471247,-0.6921815801460008,False
LCK,ROCK1,0.8416932748851377,0.1976296695136498,0.31958167775917057,0.11996278213810212,-0.4878813094332867,0.07357932856211624,-0.30289156914138504,-0.0007716760234782537,-0.323966255810721,-0.09353152665788837,-0.6225461809655787,False
LCK,SRC,0.8925432273406779,0.4842583057800736,0.5615190151654983,0.8662218076785645,0.7353634619447899,0.74324175251042,0.5253865424937145,0.8605431678487487,0.7276579217418608,0.8260589859080746,0.632196920883472,True
MAP2K1,MAPK1,0.7271628307914062,-0.17456339927025427,-0.07257394396902306,0.10374060322907303,-0.18080763083012338,0.17802657463888538,0.16159298125093952,0.9385897796213195,0.9399390197881862,-0.06800487307407263,0.25519731058556916,False
MAP2K1,MAPK14,0.7596395491526253,-0.051764165572423915,0.02803406157042211,-0.08090804970355352,-0.26148367504705045,0.01733245675929869,-0.0907258602059777,-0.033172271154730114,0.06116448538916366,0.06962628716244239,0.06709230795411822,False
MAP2K1,MAPKAPK2,0.8239345179196722,0.03205456164677795,0.1709919078931233,0.4384575940760165,-0.010349394141749856,-0.05577616620105418,0.05576505558225675,0.23025805283173545,0.48359014427770486,-0.04066380052788507,0.31701902136889526,False
MAP2K1,MET,0.7040232845948075,-0.11871170220631869,-0.06091144024165092,0.29812320922433105,0.049878782125875855,0.1915095796378503,-0.08984811861291356,0.2994502990583523,0.08643351096849435,0.19902198715359348,0.1629866566967682,False
MAP2K1,PLK1,0.804256524562438,0.03827332487314216,0.15688497015667513,0.07272280458466253,-0.07415827650687547,0.13474809383053357,0.12444114346095257,0.055509271735849956,0.12341557027493891,-0.048114180320897745,0.20424977681691237,False
MAP2K1,ROCK1,0.8535166420202324,0.2932803238443217,0.3856444922660845,0.3656111621025517,0.07169162307799011,0.10782258666032803,-0.015391106593012648,0.39043535223559434,0.40018396984811594,0.04389700704481,0.20810551694725102,False
MAP2K1,SRC,0.8193647573176812,0.12208020581207933,0.23547926945472045,0.4349365790575059,-0.0017807442564268005,0.30480902244069674,-0.07716143240970869,0.2714370844735599,-0.4698935682755797,0.22588437044421777,-0.14226963082323016,False
MAPK1,MAPK14,0.6749434015849286,-0.18942811307718524,-0.15902360096749885,-0.046600919061887784,0.3110098638048481,-0.0033378033629563072,0.003273287631418703,0.009033028813896112,0.1216017818979009,-0.13267035314094017,0.13653423644601573,False
MAPK1,MAPKAPK2,0.8055424214553559,0.07389520915099056,0.1550636036337505,0.024394113106458757,0.7918455101999012,0.07516537776607597,0.4264733995153016,0.2947373821371292,0.5536491637471652,0.12513031835959607,0.8839123939720626,True
MAPK1,MET,0.6914987603593287,-0.07854060815021845,-0.06777348226583503,0.14790615848933014,0.05904440648921526,0.18280991702372823,-0.0009987455144276282,0.23856824510139835,0.05844191404665736,0.0668566431685279,0.15112438809192463,False
MAPK1,PLK1,0.8048038795629453,0.11517403362765687,0.18326981434492515,0.30879999664886937,0.4078858929781626,0.0674872704735488,0.2260325757348843,0.05606687468498014,0.1446393360174602,0.3460746751884056,0.8029116368802144,False
MAPK1,ROCK1,0.752169232784117,-0.0938100813770778,0.0013329199986677424,0.35232258647520776,0.1980961183046781,0.07979389525900982,0.06445947040669564,0.34674152157628735,0.36615005525260624,0.09980239200613963,0.5459751687134162,False
MAPK1,SRC,0.7550505890940208,-0.0406671049261374,0.0450141055471397,0.10882492060110706,-0.4502561476955193,0.11855631221377813,-0.30099986327518596,0.23825758066984276,-0.4808844617386256,-0.005094983986098918,-0.5855301415051131,False
MAPK14,MAPKAPK2,0.7615538946839783,-0.07320925614111036,0.004296408115676025,-0.06766812268235818,0.2612255984025998,0.007268246139134601,0.07351776203156336,0.04523397922349113,0.26199792834141655,-0.08779413323162809,0.22358965067240377,False
MAPK14,MET,0.6502475440442446,-0.17943024490873435,-0.18598548227624848,-0.05502849768988717,-0.09955760480564901,0.09342264523663894,-0.08686289741738898,-0.028564951723040282,-0.032006498511095494,0.11663977857321767,0.009170112235846893,False
MAPK14,PLK1,0.7528342707121198,-0.10358364970499952,-0.03407127778925517,-0.12270274035633293,-0.005659860196978134,-0.08387392410095955,-0.08679047685974778,-0.11935883443030743,-0.04821956715916313,-0.2190584236376502,0.003191160754515562,False
MAPK14,ROCK1,0.7799178432102541,0.041282473118067965,0.1117486924026731,-0.13816887103295147,-0.18169244545293198,-0.026203045441458687,-0.10891564725014989,-0.13989321551207182,-0.07946264720534775,-0.0747903587863701,0.04866988372449337,False
MAPK14,SRC,0.7714103957860153,0.08530635494484358,0.1468441393649916,0.22858306282743887,-0.0021711629436482484,0.1723559142017513,-0.07503733578159197,0.01045503666576554,-0.20722192226702912,0.20309646798160957,-0.2732439194654332,False
MAPKAPK2,MET,0.7290679845696815,-0.14114450545537954,-0.08733623362300516,0.17611125516903114,0.04960115597400506,0.06438791278014111,0.006357927010392866,0.0601712826401651,0.13258367117117303,-0.042310354773527924,0.157193265802694,False
MAPKAPK2,PLK1,0.8366800114522475,0.04029335636459452,0.17089255148516616,0.2209992454073893,0.3726718588483996,-0.127108543361715,0.13704228690772166,0.059711331250126135,0.2682626631790705,0.1969067228487289,0.8059232319105119,False
MAPKAPK2,ROCK1,0.8302386389618127,0.03777639103512128,0.17928565720858064,0.5395939693236006,0.3044240158389433,0.05608737819830273,0.112640654101905,0.009679042598212471,0.24207516036408708,-0.053676903029651404,0.5433206894388922,False
MAPKAPK2,SRC,0.8184444399991511,0.019240882019240554,0.15964841978513478,0.15300409698851733,-0.4813130741254508,-0.07790109883115416,-0.34918715337194206,0.0827235625056919,-0.6229703131880012,-0.08868877917210838,-0.5480246453471207,False
MET,PLK1,0.6933235011417932,-0.21977352964435332,-0.16928936380524853,0.029119996708640374,-0.01583394455300982,0.12270285365159052,0.006743516610227169,0.0010069726211990283,-0.03534040692153253,-0.015267974264752326,0.05869201339465593,False
MET,ROCK1,0.6682932673827041,-0.29352868445260794,-0.22749878336824617,0.11792751280041182,-0.0961027276625115,0.046967377380097944,-0.18951605886979303,0.1398122154384379,0.048538417043994184,-0.07543762840991763,-0.006675369677830521,False
MET,SRC,0.6512164413837245,-0.3282172700233888,-0.26628924691410416,0.24840126634635915,-0.11572325942056844,0.3435309709024379,-0.1161723273792884,0.4650018755722805,-0.10530759942788032,0.31576860271111235,-0.11558553125711833,False
PLK1,ROCK1,0.8260054136442783,0.10218447297201277,0.21585068260358056,0.32088092815417824,0.307751278249479,0.10414746448787318,0.08992637946181978,0.023252730337430152,0.06609863323971703,0.17937408253882664,0.5373922688982024,False
PLK1,SRC,0.8372756198422242,0.16749172688676078,0.2702570909768222,0.03719345882059116,-0.23787680140575782,0.0450860196478584,-0.23536893982536475,-0.008258644741173759,-0.29718492944086705,0.15075039869790277,-0.48255802520215235,False
ROCK1,SRC,0.8439983090470183,0.22620181411474838,0.32895532018220275,0.16664809508858255,-0.3645792621224028,0.12300944756327024,-0.20300011231707032,0.016916093450837607,-0.3868969920853187,-0.04238229916466037,-0.4634423124123283,False
